2-amino-4-methylpyridine,2-amino-4-metilpiridina,
2-amino-5-methylpyridine,2-amino-5-metilpiridina,
2-amino-ó-methylpyridine,2-amino-ó-metilpiridina,
2-amino-(methylthio)butyric acid,ácido 2-amino-4-(metiltio)butírico,
a-amino-/3-methylvaleric acid,"ácido a-amino-,ó-metilvalórico",
a-amino-y-methylvaleric acid,ácido a-amino-y-metilvaldrico,
aminonaphthalensulfonic acid,ácido amino-naftalensulfónico,
4-amino-1 -naphthol,4-amino-l-naftol,
aminonaphtholsulfonic acid,ácido aminonaftolsulfónico,
6-aminonicotinic acid,ácido 6-aminonicotinico,
aminooxidase,aminooxidasa,
2-amino-6-oxypurine,2-amino-6-oxipurina,
aminoparathion,aminoparation,
1-aminopentane,1-aminopentano,
2-aminophenetole,2-aminofenetol,
4-aminophenetole,4-aminofenetol,
m-aminophenol,m-aminofenol,
o-aminophenol,o-aminofenol,
p-aminophenol,p-aminofenol,
"4-amino-l-phenol-2,6-disulfonic acid","ácido 4-amino- l-fenol-2,6-disulfónico",
2-amino-l-phenol-4-sulfonic acid,ácido 2-amino- l-fenol-4-sulfónico,
p-aminophenylarsonic acid,ácido p-aminofenilarsónico,
m-aminophenylboronic acid hemisulfate,hemisulfato del ácido m-aminofenilborónico,
1-amino-2-phenylethane,1-amino-2-feniletanol,
o-aminophenylglyoxalic lactim,lactima o-aminofenilglioxdlica,
p-aminophenylmercaptoacetic acid,ácido p-aminofenilmercarptoacótico,
2-(p-aminophenyl)-6-methylbenzothiazole,2-(p-aminofenil)-6-metilbenzotiazol,
m-aminophenyl methyl carbinol,m-aminofe-nil metil carbinol,
1-(m-aminophenyl)-3-methyl-5-pyrazolone,1-(m-aminofenil)-3-metil-5-pirazolona,
a-amino-?-phenylpropionic acid,ácido a-amino-?-fenilpropiónico,
aminophylline,aminofilina,
aminopicoline,aminopicolina,
aminoplast resin,resina aminopidstica,
2-aminopropane,2-aminopropano,
2-aminopropanoic acid,ácido 2-aminopropanoico,
3-aminopropanoic acid,ácido 3-aminopropanoico,
1-amino-2-propanol,1-amino-2-propanol,
2-amino-l-propanol,2-amino-l-propanol,
3-amino-l-propanol,3-amino-l-propanol,
3-aminopropionitrile,3-aminopropionitrilo,
2-aminopropyl alcohol alcohol,2-aminopropilico,
N-aminopropylmorpholine,N-aminopropilmorfolina,
y-aminopropyltriethoxysilane,y-aminopropiltrietoxisilano,
y-aminopropyltrimethoxysilane,y-aminopropiltrimetoxisilano,
aminopterin,aminopterina,
aminopteroylglutamic acid,ácido aminopteroilglutámico,
6-aminopurine,6-aminopurina,
2-aminopyridine,2-aminopiridina,
3-aminopyridine,3-aminopiridina,
4-aminopyridine,4-aminopiridina,
4-aminosalicylic acid,ácido 4-aminosalicilico,
5-aminosalicylic acid,ácido 5-aminosalicilico,
a-ammosuccmamic acid,acido a-ammosuccinámico,
aminosuccinic acid,ácido aminosuccinico,
2-aminothiazole,2-aminotiazol,
a-amino- ? -thiolpropionic acid,ácido a-amino- ? -tiolpropi6nico,
aminothiourea,aminotiourea,
aminotoluene,aminotolueno,
"6-amino-s-triazine-2,4-diol","6-amino-s-triazino-2,4-diol",
"3-amino-1,2,4-triazole","3-amino-1,2,4-triazol",
"4-amino-3,5,6-trichloropicolinic acid","ácido 4-amino-3,5,6-tricloropicolinico",
"3-(3-amino-2,4,6-triiodophenyl)-2-ethylpropanoic acid","ácido 3-(3-amino-2,4,6-triyodofenil)-2-etilpropanoico",
aminourea hydrochloride,clorhidrato de aminourea,
aminoxylene,aminoxileno,
amitrole,amitrol,
ammelide,ammelida,
ammeline,ammelina,
ammine,ammina,
"ammonia, anhydrous",amoníaco anhidro,
"ammonia, aromatic spirits",alcoholes aromáticos de amoníaco,
ammonia-soda process,método de la sosa al amoníaco,
ammoniated mercury chloride,cloruro mercúrico amoniacal,
ammoniated ruthenium oxychloride,oxicloruro de rutenio amoniacal,
ammoniated superphosphate,superfosfato amoniacal,
ammonio-cupric sulfate,sulfato cúprico amoniacal,
ammonio-ferric oxalate,oxalato amónico-férrico,
ammonio-ferric sulfate,sulfato amónico-férrico,
ammonium acetate,acetato amónico,
ammonium acid carbonate,carbonato amónico ácido,
ammonium acid fluoride,fluoruro amónico ácido,
ammonium acid methanearsonate,metanoarsonato amónico ácido,
ammonium acid phosphate,fosfato amónico ácido,
ammonium alginate,alginato amónico,
ammonium alum,alumbre amónico,
ammonium aluminum chloride,cloruro amónico aluminico,
ammonium arsenate,arsenato amónico,
ammonium aurin tricarboxylate,aurintricarboxilato amónico,
ammonium benzenesulfonate,becenosulfonato amónico,
ammonium benzoate,benzoato amónico,
ammonium biborate amónico,biborato amónico,
ammonium bicarbonate,bicarbonato amónico,
ammonium bichromate,bicromato amónico,
ammonium bifluoride,bifluoruro amónico,
ammonium binoxalate,binoxalato amónico,
ammonium biphosphate,bifosfato amónico,
ammonium bisulfate,bisulfato amónico,
ammonium bisulfide,bisulfuro amónico,
ammonium bitartrate,bitartrato amónico,
ammonium borate,ammonium borate borato amónico,
ammonium bromide,bromuro amónico,
ammonium cadmium bromide,bromuro amónico-cadmio,
ammonium caprylate,caprilato amónico,
ammonium carbamate,carbamato amónico,
ammonium carbazotate,carbazotato amónico,
ammonium carbonate,carbonato amónico,
ammonium ceric nitrate,nitrato cérico amónico,
ammonium chlorate,clorato amónico,
ammonium chloride,cloruro amónico,
ammonium chloroosmate,clorosmiato amónico,
ammonium choroplatinate,cloroplatinato amónico,
ammonium chloroplatinite,cloroplatinito amónico,
ammonium chromate,cromato amónico,
ammonium chrome alum,alumbre amónico-crómico,
ammonium chromium sulfate,sulfato amónico-crómico,
"ammonium citrate, dibasic",citrato amónico dibásico,
ammonium cobaltous phosphate,fosfato cobaltoso amónico,
ammonium decaborate,decaborato amónico,
ammonium dichromate,dicromato amónico,
ammonium dihydrogen phosphate,dihidrofosfato amónico,
ammonium dimethyldithiocarbamate,dimetilditiocarbamato amónico,
ammonium dinitro-o-cresolate,dinitro-o-cresolato amónico,
ammonium dithiocarbamate,ditiocarbamato amónico,
ammonium fluoride,fluoruro amónico,
ammonium fluosilicate,fluosilcato amónico,
ammonium formate,formiato amónico,
ammonium gluconate,gluconato amónico,
ammonium glutamate,glutamato amónico,
ammonium hexachloroosmate,hexacloroosmiato amónico,
ammonium hexachloroplatinate,hexacloroplatinato amónico,
ammonium hexafluorogermanate,hexafluogermanato amónico,
ammonium hexanitratocerate,hexanitratocerato amónico,
ammonium hydrate,hidrato amónico,
ammonium hydrogen carbonate,hidrocarbonato amónico,
ammonium hydrogen fluoride,hidrofluoruro amónico,
ammonium hydrogen sulfate,hidrosulfato amónico,
ammonium hydrosulfide,hidrosulfuro amónico,
ammonium hydroxide,hidróxido amónico,
ammonium hypophosphite,hipofosfito amónico,
ammonium ichthosulfonate,ictosulfonato amónico,
ammonium iodate,yodato amónico,
ammonium iodide,yoduro amónico,
ammonium iron tartrate,tartrato amónico-férrico,
"ammonium laurate,",laurato amónico anhidro,
ammonium lignin sulfonate,sulfonato de amonio y lignina,
ammonium linoleate,linoleato amónico,
ammonium metavanadate,metavanadato amónico,
ammonium molybdate,molibdato amónico,
ammonium- l2-molybdophosphate 12-,12-molibdofosfato amónico,
ammonium- l2-molybdosilicate,12-molibdosilicato amónico,
ammonium nickel chloride, cloruro de amonio y niquel,
ammonium nickel sulfate,sulfato de amonio y niquel,
ammonium nitrate,nitrato amónico,
ammonium nitrate-carbonate,mezclas de nitrato y carbonato amónicos,
ammonium nitrose-?-phenylhydroxylamine,nitroso-b-fenilhidroxilaminato amónico,
ammonium oleate,oleato amónico,
ammonium oxalate,oxalato amónico,
ammonium palmitate,ammonium palmitate palmitato amónico,
ammonium paratungstate,paratungstato amónico,
ammonium pentaborate,pentaborato amónico,
ammonium perchlorate,perclorato amónico,
ammonium permanganate,permangananto amónico,
ammonium perrhenate,perrhenato amónico,
ammonium persulfate,persulfato amónico,
ammonium phosphate dibasic,fosfato amónico dibásico,
"ammonium phosphate, hemibasic",Fosfato amónico semibásico,
"ammonium phosphate, monobasic",fosfato amónico monobásico,
ammonium phosphite,fosfito amónico,
ammonium phosphomolybdate,fosfomolibdato amónico,
ammonium phosphotungstate,fosfotungstato amónico,
ammonium phosphowolframate,fosfowolframato amónico,
ammonium picrate,picrato amónico,
ammonium polymannuronate,polimanuronato amónico,
ammonium polyphosphate,polifosfato amónico,
ammonium polysulfide,polisulfuro amónico,
ammonium reineckate,reineckato amónico,
ammonium ricinoleate,ricinoleato amónico,
ammonium salts,sal amónica,
ammonium selenate ,seleniato amónico,
ammonium selenite,selenito amónico,
ammonium sesquicarbonate,sesquicarbonato amónico,
ammonium silicofluoride,silicofluoruro amónico,
ammonium silicomolybdate,ammonium silicomolybdate silicomolibdato amónico,
ammonium soap,jabón amónico,
ammonium stearate ,estearato amónico,
ammonium sulfamate,sulfamato amónico,
ammonium sulfate,sulfato amónico,
ammonium sulfate nitrate,nitrosulfato amónico,
ammonium sulfide,sulfuro amónico,
ammonium sulfite,sulfto amónico,
ammonium sulfocyanate,sulfocianato amónico,
ammonium sulfocyanide,sulfocianuro amónico,
ammonium sulfonate ,sulfonato amónico,
ammonium sulforicinoleate,sulforricinoleato amónico,
ammonium tartrate ,tartrato amónico,
ammonium tetrathiocyanodiammonochromate,tetratiocianodiamonocromato amónico,
ammonium tetratiotungstate,tetratiotungstato amónico,
ammonium thiocyanate,tiocianato amónico,
ammonium thioglycolate,tioglicolato amónico,
ammonium thiosulfate,tiosulfato amónico,
ammonium titanium oxalate,oxalato de titanio amónico,
ammonium tungstate,tungstato amónico,
ammonium valerate,valerato amónico,
ammonium vanadate,vanadato amónico,
ammonium wolframate,wolframato amónico,
ammonium zirconifluoride,zirconifluoruro amónico,
ammonium zirconyl carbonate,carbonato de amonio y zirconilo,
ammonobasic mercuric chloride,cloruro mercúrico amónobdsico,
amniote egg,huevo amniota,
amobarbital,amobarbital,
amodiaquine hydrochloride,clorhidrato de amodiaquina,
amorphous,amorfo,
amosite,amosita,
amphetamine,anfetamina,
amphibole,anfibol,
amphiphilic,anfifllico,
ampholyte,anfolito,
amphora catalyst,catalizador ánfora,
amphoteric,anfótero,
amphotericin ?,anfotericina ?,
ampicillin,ampicilina,
amprolium,amprolio,
amprotropine phosphate,fosfato de amprotropina,
amsonic acid,ácido amóónico,
amygdalic acid,ácido amigdálico,
amygdalin,amigdalina,
amyl,amilo,
amyl acetate,acetato de amilo,
n-amyl acetate,acetato de n-amilo,
sec-amyl acetate,acetato de sec-amilo,
amylacetic ester,éster amilacético,
amyl acid phosphate,fosfato ácido de amilo,
amyl alcohol,alcohol amilico,
"amyl alcohol, primary",alcohol amilico primario,
"n-amyl alcohol, primary",alcohol n-amilico primario,
"amyl alcohol, primary active",alcohol amilico primario activo,
n-sec-amyl alcohol,alcohol n-amilico secundario,
"sec-amyl alcohol, active",alcohol amilico secundario activo,
tert-amyl alcohol,alcohol amilico terciario,
"amyl alcohol, fermentation",alcohol amilico de fermentación,
amyl aldehyde,aldehido amilico,
n-amylamine,n-amilamina,
sec-amylamine,sec-amilamina,
amylase,amilasa,
n-amylbenzene,n-amilbenceno,
sec-amylbenzene,sec-amilbenceno,
amyl benzoate,benzoato de amilo,
amyl butyrate,butirato de amilo,
amylcarbinol,amilcarbinol,
n-amyl chloride,cloruro de n-amilo,
"amyl chlorides, mixed",mezcla de cloruros de amilo,
a-amylcinnamic alcohol,alcohol a-amilcinámico,
a-amylcinnamic aldehyde,aldehido a-amilcindámico,
6-n-amyl-m-cresol,6-n-amilo-m-cresol,
amyl-p-dimethylaminobenzoate,p-dimetilaminobenzoato de amilo,
a-n-amylene,a-n-amileno,
?-n-amylene,?-n-amileno,
amylene dichloride,dicloruro de amileno,
amylene hydrate,hidrato de amileno,
n-amyl ether,titer n-amilico,
amyl formate,formiato de amilo,
n-amylfuroate,furoato de n-amilo,
amyl hydrate,hidrato de amilo,
amyl hydride,hidruro de amilo,
amyl mercaptan,amilmercaptano,
tert-amyl mercaptan,terc-amilmercaptano,
amyl nitrate,nitrato de amilo,
amyl nitrite,nitrito de amilo,
amyloglucosidase,amiloglucosidasa,
amylopectin,amilopectina,
amylopsin,amilopsina,
amylose,amilosa,
o-sec-amylphenol,o-sec-amilfenol,
p-tert-amylphenol,p-ter-amilfenol,
p-tert-amylphenol acetate,acetato de p-ter-amilfenilo,
amyl propionate,propionato de amilo,
amyl pyromucate,piromucato de amilo,
amyl salicylate,salicilato de amilo,
amyl sulfide,sulfuro de amilo,
amyltrichlorosilane,amiltriclorosilano,
"amyl valerate, amyl valerianate",valerianato de amilo,
anabasine,anabasina,
anacardic acid,ácido anacdrdico,
anacardium gum,goma de anacardo,
anaerobic,anerobia,
analcite,analcita,
analytical chemistry,quimica analitica,
anaphylaxis,anafilaxis,
anatase,anatasa,
andalusite,andalucita,
androgen,andrógeno,
androsterone,androsterona,
Andrussov oxidation,"oxidación de Andrussov,",
anesthetic,anestésico,
anethole anetol,anetol,
angelic acid,Acido angélico,
angelica oil,aceite de angélica,
angiotensin ,angiotensina,
angiotonin,angiotonina,
angstrom,angstrom,
anhydride,anhidrido,
anhydrite,anhidrita,
anhidroenneaheptitol,anhidroenneaheptitol,
anhydrous,anhidro,
anidex,anidex,
anileridine,anileridina,
aniline,anilina,
aniline acetate,acetato de anilina,
aniline black,negro de anilina,
aniline chloride,cloruro de anilina,
"aniline-2,4-disulfonic acid","aniline-2,4-disulfonic acid ácido anilina-2,4-disulfónico",
"aniline-2,5-disulfonic acid","aniline-2,5-disulfonic acid ácido anilina-2,5-disulfónico",
aniline dye,colorante de anilina,
aniline hydrochloride,clorhidrato de anilina,
aniline ink,tinta de anilina,
aniline point,punto de anilina,
aniline salt,sal de anilina,
p-anilinesulfonic acid,Acido p-anilinosulfónico,
aniline yellow,amarillo de anilina,
1-anilino-4-hydroxyanthraquinone,1-anilino-4-hidroxiantraquinona,
anilinophenol,anilino-fenol,
animal black,negro animal,
animal diastase,diastasa animal,
animal oil,aceite animal,
animal starch,almidón animal,
anion,anión,
o-anisaldehide,o-anisaldehido,
p-anisaldehide,p-anisaldehido,
anise alcohol,alcohol de anis,
anise camphor,alcanfor del anis,
anise oil,aceite de anis,
anisic acid,Acido anisico,
anisic alcohol,alcohol anisico,
anisic aldehyde,aldehido anisico,
o-anisidine,o-anisidina,
p-anisidine,p-anisidina,
anisindione,anisindiona,
anisole,anisol,
anisomycin,anisomicina,
anisotropic,anisótropo,
anisoyl chloride,cloruro de anisoilo,
anisyl acetate,acetato de anisilo,
anisylacetone,anisilacetona,
anisyl alcohol,alcohol anisilico,
p-anisylchlorodiphenylmethane,p-anisilclorodifenilmetano,
anisyl formate,formiato de anisilo,
"2-p-anisyl-1,3-indandione","2-p-anisil-1,3-indandiona",
annatto,anato,
annealing,recocido,
annellation,anillación,
anode,ánodo,
anode mud,barro anódico,
anode process,método anódico,
anomer,anómero,
antabuse,antabús,
antacid,antiácido,
"antagonist, structural",antagonista estructural,
antazoline,antazolina,
anteiso-,anteiso-,
anthelmintic,antihelmintico,
anthelmycin,antelmicina,
antheridiol,anteridiol,
anthocyanin,antocianina,
anthophyllite,antofilita,
anthracene,antraceno,
anthracene oil,aceite de antraceno,
"1,8,9-anthracenetriol","1,8,9-antracenotriol",
anthracite,antracita,
anthragallic acid,ácido antragdlico,
anthragallol,antragalol,
anthralin,antralina,
anthranilic acid, ácido antranilico,
anthranol,antranol,
anthranone,antranona,
anthrapurpurin,antrapurpurina,
anthraquinone,antraquinona,
"anthraquinone-1,5- and 1,8-disulfonic acids","ácidos antraquinona-1,5- y -1,8-disulfónicos",
,,
anthraquinone dye,colorante de antraquinona,
anthrarufin,antrarrufina,
anthrone,antrona,
anti-,anti- anti-,
antianxiety agent,agente antiansiedad,
antibiotic,antibiótico,
antibody,anticuerpo,
antiblock agent,agente antibloqueante,
anticacking agent,agente antiapelmazante,
anticancer drug,fármaco anticancerigeno,
anticholinergic,anticolinérgico,
antichlor,anticloro,
anticoagulant,anticoagulante,
antidepressant,antidepresivo,
antidote,antidoto,
antiemetic agent,agente antiemético,
antienzyme,antienzima,
antifertility agent,agente antifertilizante,
antifoam agent ,agente antiespumante,
antifouling paint,pintura preservativa,
antifreeze,anticongelante,
antigen-antibody,antigeno-anticuerpo,
antiglobulin,antiglobulina,
antihistamine,antihistamina,
antihypertensive agent,agente antihipertensivo,
anti-inflammatory agent,agente antiinflamatorio,
antiknock agent,agente antidetonante,
antilymphocytic serum,suero antilinfocitico,
antimatarial agent agente antimalárico,agente antimalárico,
antimatter antimaterial,antimaterial,
antimetabolite,antimetabolito,
antimonial lead alloy,aleaciones de plomo antimoniado,
antimonic,antimónico,
antimonic acid,ácido antimónico,
antimonic anhydride anhidrido antimónico,anhidrido antimónico,
antimonite antimonita,antimonita,
"antimonous, antimonious",antimonioso,
antimonous sulfide,sulfuro antimonioso,
antimony,antimonio,
antimony-124,antimonio 124,
antimony-125,antimonio 125,
antimony black,negro de antimonio,
antimony bromide,bromuro de antimonio,
"antimony, caustic",antimonio cáustico,
antimony chloride,cloruro de antimonio,
"antimony chloride, basic",cloruro básico de antimonio,
,,
antimonydichlorotrifluoride,diclorotrifluoruro de antimonio,
antimony fluoride,fluoruro de antimonio,
antimony hydride,hidruro de antimonio,
antimony iodide,yoduro de antimonio,
antimonyl,antimonilo,
antimony lactate,lactato de antimonio,
antimony oxide,óxido de antimonio,
antimony oxychloride,oxicloruro de antimonio,
antimony pentachloride,pentacloruro de antimonio,
antimony pentafluoride,pentafluoruro de antimonio,
antimony pentasulfide,pentasulfuro de antimonio,
antimony pentoxide,pentóxido de antimonio,
